0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.21752705,0.5146146,0.19829467,0.59521055,0.14869168,0.72711015,0.20124063,0.35442224,0.14083654,-0.15031451,0.16219445,0.53452647,-0.5735509,-0.45733592,0.45173693,0.27984187,0.752208,0.50495666,0.20122467,-0.034387942,0.04492907,0.21603511,0.000380218,0.23082991,-0.04442417,0.25076625,0.5188331,-0.4519568,-0.06339239,-0.10653244,0.20813896,-0.16271202,-0.16999966,0.015683955,-0.001590623,0.1582041,-0.24568233,-0.5012189,-0.22660509,-0.16937216,-0.19310483,-0.7901005,0.7669404,-0.037503883,-0.10464166,0.14263447,0.4936061,-0.09156618,-0.46340498,-0.03282058,0.3927357,-0.4612911,0.08126679,0.23240155,0.27675515,0.24792702,-0.18385758,-0.17893818,0.2919272,0.05958913,0.040535707,0.32768658,-0.473573,0.52817845,0.26115277,0.31134015,-0.10645883,0.6923279,0.48165318,-0.0027826058,0.3513571,-0.3649962,0.25978324,0.31999493,0.4823489,0.033552065,0.047191158,0.28567916,0.37014434,0.1663632,0.29583374,-0.1221586,0.024801651,-0.17197882,-0.572725,0.024301363,-0.045499537,0.61292124,0.17183374,-0.22243825,-0.67776424,0.30391696,0.2770645,-0.09658562,0.0774835,0.25655124,0.22773893,-0.19393401,0.457047,0.32548568
0.038472377,0.3339813,0.16588223,-0.43546006,0.49713084,0.14147757,0.3180212,0.7455453,-0.25895616,0.32771072,-0.18032329,0.43852076,-0.41400996,0.032645907,-0.06716363,0.3421037,0.42351386,0.560114,0.056458853,-0.0958331,0.06520605,0.34247574,0.012249967,-0.22702856,0.54652727,0.17134918,0.1015403,0.030226499,0.118432164,0.30346325,-0.13936344,-0.45416975,0.320698,-0.12530869,-0.07647071,-0.09046411,-0.03655304,0.08149362,-0.15485065,-0.11033729,0.20141989,-0.28885755,0.12345191,0.1019499,0.12672545,-0.3868463,-0.23480128,0.5463611,0.30991423,0.072552264,0.49848285,-0.018501703,0.17599458,0.16087402,-0.30519405,-0.121953264,0.028013866,-0.13107246,0.46890685,-0.20777738,-0.36573282,0.5907904,-0.31802708,0.32191893,0.37698066,-0.17968364,0.08490658,0.63519305,0.6123887,-0.293586,0.11266803,-0.08222336,0.35909593,0.07488327,-0.042589042,0.054643832,0.08882634,0.27623677,-0.107614726,0.16092476,-0.54667234,0.00045026836,0.43681464,0.2887171,-0.6869802,0.097013876,-0.08491818,0.32415718,-0.14644863,-0.07020748,0.09895147,-0.14236477,0.07518683,-0.37212,0.0757829,-0.16009971,-0.4879288,-0.24273504,-0.17467801,0.162176
0.30453357,0.4381426,0.31314614,0.4759502,0.6830319,0.417338,-0.3069344,0.049760908,-0.40240836,-0.34384078,-0.10770757,0.46248788,-0.16264413,-0.124543875,0.049339015,-0.44353625,0.42739803,-0.20365131,0.19852985,-0.15390952,-0.117528945,-0.042889457,-0.1970383,-0.057996444,-0.02611877,-0.10714966,0.20200102,-0.31362632,0.19579543,0.24585415,-0.13182689,-0.26560277,-0.15002346,-0.18231057,0.10643372,-0.17056301,0.0061494084,0.098887384,0.027696915,0.028362667,0.35854566,-0.01539244,0.27683768,-0.059524115,-0.11482507,-0.021659026,0.43906337,-0.35286424,-0.08514262,0.1306167,0.13217318,-0.31571412,0.04397487,-0.057776153,-0.31461433,0.16826217,0.009247233,0.23100637,0.26212066,-0.23076232,0.318375,0.44760936,-0.0054418356,-0.0062370235,0.48393735,0.0042926255,0.26144582,0.5358172,0.21777864,0.45481727,0.2343661,-0.19873822,0.31337476,0.32230413,0.06626478,-0.30864382,0.16085143,0.05826634,0.5211702,-0.3441461,0.31984842,0.013513216,-0.27115443,0.19196115,-0.18370534,-0.061616555,0.24204157,0.18263306,0.05409085,-0.11185406,0.07424929,-0.37350965,-0.1713478,0.32521105,0.22033255,0.08988888,-0.16442746,0.08617841,0.17690836,-0.005611361
0.1407187,-0.546107,0.17689571,0.8769685,0.10549263,0.61572546,-0.0015744703,-0.36852375,0.019333174,0.06902921,0.61724645,0.76265806,0.2431358,0.7248731,0.6535166,-0.58245194,0.48287144,-0.21723437,0.5123564,-0.12962465,-0.23586126,0.17043245,-0.18361138,0.05107367,-0.40337136,-0.0517913,0.39752367,-0.429525,0.114942044,0.15655239,-0.32683027,-0.07049799,-0.17853846,0.21294513,0.0023529783,0.13906883,0.28832415,0.25188917,-0.26803464,0.17434973,-0.11630317,-0.32995594,0.7438252,0.113545075,-0.31588563,-0.072160326,-0.21691361,-0.13652962,-0.05458096,0.43200806,-0.07454434,0.06778754,0.054498266,-0.08528876,0.24985008,-0.12518665,0.215579,-0.23185672,-0.15855566,-0.050131638,0.076261394,0.26476485,0.1168942,-0.21424633,0.06891984,0.42761365,0.110694855,0.5599483,0.11152268,0.40769532,0.41872987,-0.60601187,-0.07407304,0.29240677,0.17604972,0.13701078,-0.052397143,0.10715727,0.32046276,0.11102479,0.49837974,-0.44832206,-0.101538725,0.076856144,-0.01669222,0.092669435,-0.11383088,-0.04593288,0.1255081,0.05636939,0.02597731,-0.24945706,-0.25776267,0.09703977,0.2439047,-0.3637118,0.061534688,-0.0571448,0.21392076,0.53040695
0.24722089,0.32722318,0.5575975,0.01963447,0.6568477,-0.17637482,0.34222007,-0.32206595,-0.43596387,-0.1568394,0.06768052,0.61757326,0.53270966,0.07095058,0.18812193,0.18039341,0.1765706,-0.2207122,0.29278544,0.028078148,-0.20943941,0.43871266,-0.34187365,0.39320064,-0.10970556,0.1318821,0.124338046,0.108440615,0.06621962,0.025406837,0.07142727,0.25802872,0.14382732,0.40256166,-0.04428537,0.07356615,-0.16247094,0.23865543,0.039324544,-0.45593852,0.12695403,0.45765018,0.24625959,-0.41167006,-0.20355168,-0.13341779,0.23830149,0.10109926,0.053436887,-0.23065676,-0.12315582,0.15430157,-0.0074521787,0.09135972,-0.15636662,0.21025246,-0.089424394,-0.2512048,0.23095565,-0.21858317,0.452578,0.39967984,0.3718652,-0.023021623,0.54373235,-0.131927,0.50391805,0.2124599,-0.06386092,0.43179178,0.35803786,-0.4575451,-0.5201336,0.25093055,-0.07110233,-0.32214278,0.3154249,0.2075037,-0.14179905,-0.52031356,0.062498994,0.19067055,0.20173399,0.310113,0.30187193,0.055868912,-0.031773716,-0.17342876,-0.23683406,0.058584686,0.19892016,-0.27267888,-0.44508132,0.1511081,-0.13901508,0.10180283,-0.40108544,0.09726461,-0.45914704,0.059436843
0.1638371,0.024971642,0.449285,0.01974043,-0.6261879,0.32138735,0.05147681,0.58102894,-0.10652412,-0.26236215,0.41333887,0.7129741,-0.14405744,-0.22698356,0.77978134,0.5465744,0.14317936,0.35596296,0.36974764,0.4650894,0.32863793,-0.039125606,0.21452303,0.25645518,0.1654127,-0.038988642,0.24655618,-0.7200962,0.07413012,0.105293415,0.17752106,-0.23413129,0.11062694,0.24605799,-0.36259857,0.26015273,0.043400828,-0.45865816,-0.09136263,-0.09737394,-0.1581949,-0.4102104,0.40018907,0.05788925,-0.52722603,0.09578432,-0.17431413,0.10919133,-0.33381468,-0.049506757,0.13285974,-0.56754076,-0.030477261,0.07214062,0.18557562,0.0387235,0.12970816,-0.28419966,0.24195173,-0.18456401,0.08184326,0.55528885,-0.10194116,0.64112306,0.34123474,-0.051027555,0.17556013,0.8162753,0.5706223,0.30006996,-0.26687214,-0.05089934,-0.14380454,0.4562515,0.43869823,-0.14419813,0.1526898,-0.064224444,-0.09230537,0.459259,0.5141892,0.24123289,0.5725831,0.5024658,-0.31502885,0.22186442,0.06106173,0.6337141,0.5255176,-0.011433073,-0.22704498,0.366723,0.005659855,-0.22689615,-0.089986235,-0.19529827,-0.15100569,0.14327855,-0.36766982,0.0077522034
-0.16280988,0.5686652,0.19246282,0.4426219,0.4959064,0.49489826,0.24557328,0.5193973,-0.13140905,0.17418247,0.60395586,0.6382495,-0.15232077,-0.23797244,0.26519343,-0.33884317,0.5574918,0.5065067,-0.031938273,0.08538929,-0.050249588,-0.01604187,0.018040987,0.367721,0.11015751,0.014801941,-0.10468959,-0.2819426,-0.24875824,0.20850363,0.2387633,-0.018181317,0.09810029,-0.103993095,0.34969538,-0.12944406,-0.105292015,-0.0153849535,0.13162328,-0.013200291,-0.1806813,0.18652876,0.24902454,-0.017860204,-0.30260706,-0.09933,0.4349323,0.044124562,0.14155737,0.046912245,-0.09514696,-0.32886738,0.27389467,0.08886686,-0.28725675,0.0630499,0.04621769,-0.00982831,0.32732305,-0.12670434,0.5017851,0.3846052,0.12681007,0.04204624,0.52969706,0.012150621,0.22232217,0.41908047,0.19504657,0.4988839,0.29367545,0.016433302,-0.025739755,0.4568079,0.039395697,-0.09637031,0.1003837,0.04169971,0.094014056,-0.16769913,0.5094726,-0.15459248,-0.15984647,0.05306048,-0.29288402,-0.10534364,0.103200935,0.22712582,0.16906855,-0.069380336,-0.15518962,-0.008749381,0.22947212,-0.10489473,-0.22760229,-0.016593132,-0.29025358,-0.048581146,0.07751432,0.103690475
0.0999847,0.6993281,0.41614237,0.12306325,0.09868037,0.2853777,-0.08665851,0.51568145,-0.24500169,0.43284678,0.31612208,0.5481768,0.5415219,-0.043766424,0.28737748,0.4856524,0.45988342,0.42018387,0.18032749,0.202374,-0.074820235,0.29289913,-0.39152214,0.37154558,0.012398904,0.3141214,0.069559954,-0.22200197,0.21198247,0.24678923,-0.020749027,-0.17724293,-0.20292282,0.115843736,-0.14842685,0.40016228,0.0031468465,0.13979739,0.30571884,0.06893069,-0.17611547,-0.2787437,0.52812165,0.14486615,0.10348706,0.115643136,-0.16758427,0.023027908,-0.033973232,0.13949975,-0.09196261,-0.35957524,-0.14697644,-0.10641557,0.21674511,0.20854709,-0.17272243,0.20804904,0.7835985,0.12885237,-0.4777848,0.32911134,-0.41878408,0.40555257,0.5225884,0.07643754,-0.1394858,0.74224573,0.13093062,0.38359785,-0.26552698,0.10009627,0.4541212,0.110652775,0.36615127,-0.0006533264,-0.02638614,-0.3206342,0.51314795,0.0707766,0.3649224,-0.07995668,0.2563877,0.610336,0.26432467,-0.13326633,-0.07251627,0.6890583,-0.07469426,-0.44700152,-0.04479014,0.02412779,0.05778115,0.33103725,-0.082811795,-0.0069777877,0.123338565,-0.09717362,0.06240391,-0.16046804
0.26676726,-0.7470978,-0.2019066,0.61736584,0.07561588,0.43884435,0.4240859,-0.4385438,0.8272233,0.65571785,0.034668792,0.6095877,-0.27692398,0.5935439,0.36951852,-0.61039174,0.67259437,-0.5168969,-0.03654437,-0.025061082,0.0043343334,-0.15559094,-0.32882506,0.5204243,-0.4259044,0.08014664,0.20437677,-0.16024706,0.28175253,-0.46355817,-0.35918453,0.22377598,0.030262621,0.26838136,0.032625955,0.17448178,0.16219626,-0.22760855,-0.395536,-0.6382097,0.6896079,-0.7062815,0.60281706,0.1882475,0.032046217,-0.0062185917,-0.12988815,0.3361178,-0.122483596,0.23560852,-0.37565154,-0.09319417,-0.14078122,0.08047935,-0.11926384,-0.18237497,0.060890835,0.3142021,0.40504247,-0.24328676,0.43701237,0.31139225,-0.36189392,-0.024788605,0.4490228,0.08063693,0.04018646,-0.20944159,0.06284025,0.05441364,0.5741047,-0.5139905,-0.56128806,0.38304323,0.21961413,0.14595698,0.29995227,0.43627933,-0.444959,-0.6071275,-0.40916854,-0.186997,-0.04490783,-0.18711595,-0.35877833,0.41288272,0.30747133,-0.5670923,0.1269221,0.21179798,0.47559625,-0.3387027,-0.21230353,-0.4056678,-0.0273587,-0.12251081,-0.16103467,0.68736756,-0.2982248,0.22412951
0.02965235,0.00063797826,0.49690872,-0.19842671,0.24276824,0.32339516,0.002986737,-0.10863691,-0.38871095,0.40348533,0.031097135,0.040302105,0.4732561,-0.135027,0.18859701,0.5468384,0.1477907,0.09149382,0.15444979,-0.0766023,-0.16158581,0.15322973,-0.15172388,0.14355057,0.22804897,0.19123042,0.019800965,0.34395322,0.31775665,0.11616664,-0.23405093,-0.031764153,0.06589564,0.17229669,0.2998566,-0.18380803,-0.13023098,0.17173436,0.2425305,-0.092864394,0.27040693,0.0805873,-0.1877916,-0.09672715,0.13017842,0.012469405,0.009632394,0.21463262,0.10672894,-0.13655753,0.035811335,-0.22442505,0.041944113,-0.17217836,0.054675926,0.20413326,0.084259085,0.0034175084,0.26930547,-0.16723333,-0.0364015,0.24048339,0.40571195,0.10721504,0.17224321,-0.29948953,0.13978484,0.03223494,0.3522082,0.08239661,0.032160446,0.4355287,0.25164852,0.17763928,-0.022458024,-0.05055944,0.09949593,-0.035731282,0.24562682,-0.19424984,-0.35202482,-0.09517262,0.11148485,0.34777322,-0.11711862,-0.17333388,-0.120650895,-0.038654547,-0.010931484,0.15675968,0.057969533,0.051420666,0.3200418,-0.15826647,-0.102618165,-0.0046237824,-0.32014012,-0.09488395,0.15201028,-0.21534032
